Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,15.10.2018;11:49:35469
115.5,150.0,147,0,0,0.1775,115.495
116.5,150.0,136,0,0,0.1805,116.505
117.5,150.0,149,0,0,0.2,117.495
118.5,150.0,153,0,0,0.20750000000000002,118.492
119.5,150.0,159,0,0,0.22299999999999998,119.498
120.5,150.0,152,0,0,0.17099999999999999,120.499
121.5,150.0,140,0,0,0.1415,121.498
122.5,150.0,147,0,0,0.2195,122.491
123.5,150.0,163,0,0,0.20850000000000002,123.493
124.5,150.0,155,0,0,0.165,124.491
125.5,150.0,132,0,0,0.155,125.495
126.5,150.0,161,0,0,0.195,126.49
127.5,150.0,140,0,0,0.1975,127.519
128.5,150.0,158,0,0,0.20700000000000002,128.496
129.5,150.0,136,0,0,0.1595,129.491
130.5,150.0,135,0,0,0.2125,130.492
131.5,150.0,173,0,0,0.3185,131.503
132.5,150.0,145,0,0,0.249,132.5
133.5,150.0,125,0,0,0.20800000000000002,133.505
134.5,150.0,173,0,0,0.3835,134.496
135.5,150.0,149,0,0,0.262,135.503
136.5,150.0,168,0,0,0.28049999999999997,136.495
137.5,150.0,143,0,0,0.1965,137.496
138.5,150.0,161,0,0,0.1925,138.502
139.5,150.0,148,0,0,0.1645,139.509
140.5,150.0,151,0,0,0.1625,140.486
141.5,150.0,146,0,0,0.161,141.494
142.5,150.0,152,0,0,0.17149999999999999,142.49
143.5,150.0,143,0,0,0.14600000000000002,143.499
144.5,150.0,150,0,0,0.25,144.495
145.5,150.0,151,0,0,0.1935,145.496
146.5,150.0,159,0,0,0.238,146.495
147.5,150.0,148,0,0,0.186,147.505
148.5,150.0,144,0,0,0.1775,148.498
149.5,150.0,151,0,0,0.2815,149.503
150.5,150.0,159,0,0,0.245,150.489
151.5,150.0,133,0,0,0.182,151.498
152.5,150.0,154,0,0,0.2135,152.503
153.5,150.0,156,0,0,0.286,153.502
154.5,150.0,159,0,0,0.199,154.501
155.5,150.0,151,0,0,0.1525,155.492
156.5,150.0,150,0,0,0.146,156.499
157.5,150.0,153,0,0,0.1205,157.495
158.5,150.0,144,0,0,0.1525,158.498
159.5,150.0,151,0,0,0.157,159.506
160.5,150.0,157,0,0,0.1395,160.499
161.5,150.0,151,0,0,0.1395,161.493
162.5,150.0,157,0,0,0.11549999999999999,162.503
163.5,150.0,147,0,0,0.11549999999999999,163.497
164.5,150.0,146,0,0,0.11249999999999999,164.506
165.5,150.0,145,0,0,0.1075,165.505
166.5,150.0,147,0,0,0.125,166.502
167.5,150.0,142,0,0,0.183,167.502
168.5,150.0,149,0,0,0.237,168.502
169.5,150.0,137,0,0,0.215,169.499
170.5,150.0,172,0,0,0.1945,170.493
171.5,150.0,156,0,0,0.14700000000000002,171.499
172.5,150.0,156,0,0,0.126,172.494
173.5,150.0,148,0,0,0.121,173.497
174.5,150.0,153,0,0,0.096,174.49
175.5,150.0,146,0,0,0.108,175.498
176.5,150.0,140,0,0,0.12,176.502
177.5,150.0,159,0,0,0.155,177.493
178.5,150.0,154,0,0,0.1345,178.499
179.5,150.0,152,0,0,0.0955,179.494
180.5,150.0,136,0,0,0.11149999999999999,180.498
181.5,150.0,159,0,0,0.1275,181.502
182.5,150.0,135,0,0,0.0965,182.493
183.5,150.0,65,0,0,0.2,183.502
184.5,150.0,151,23,0,0.5754999999999999,184.513
185.5,150.0,218,2,0,0.5195000000000001,185.5
186.5,150.0,157,0,0,0.26250000000000007,186.499
187.5,150.0,147,0,0,0.1135,187.492
188.5,150.0,137,0,0,0.125,188.504
189.5,150.0,149,0,0,0.15000000000000002,189.498
190.5,150.0,156,1,0,0.1405,190.496
191.5,150.0,146,2,0,0.15350000000000003,191.498
192.5,150.0,151,0,0,0.16749999999999998,192.493
193.5,150.0,160,0,0,0.1295,193.495
194.5,150.0,145,0,0,0.122,194.495
195.5,150.0,151,0,0,0.121,195.497
196.5,150.0,134,0,0,0.0995,196.506
197.5,150.0,157,0,0,0.11349999999999999,197.496
198.5,150.0,147,0,0,0.2825,198.492
199.5,150.0,126,0,0,0.235,199.497
200.5,150.0,157,0,0,0.281,200.498
201.5,150.0,167,0,0,0.2285,201.494
202.5,150.0,148,0,0,0.16999999999999998,202.491
203.5,150.0,172,0,0,0.125,203.504
204.5,150.0,145,0,0,0.0805,204.496
205.5,150.0,147,0,0,0.1135,205.498
206.5,150.0,157,0,0,0.0995,206.494
207.5,150.0,137,0,0,0.08049999999999999,207.489
208.5,150.0,163,0,0,0.09,208.502
209.5,150.0,140,0,0,0.0815,209.503
210.5,150.0,150,0,0,0.095,210.496
211.5,150.0,149,0,0,0.08449999999999999,211.502
212.5,150.0,134,0,0,0.08,212.489
213.5,150.0,128,0,0,0.10400000000000001,213.496
214.5,150.0,157,0,0,0.14400000000000002,214.503
215.5,150.0,153,0,0,0.136,215.495
216.5,150.0,169,0,0,0.603,216.487
217.5,150.0,161,0,0,0.228,217.498
218.5,150.0,160,0,0,0.147,218.511
219.5,150.0,137,0,0,0.086,219.505
220.5,150.0,160,0,0,0.10750000000000001,220.497
221.5,150.0,147,0,0,0.099,221.503
222.5,150.0,133,0,0,0.1175,222.499
223.5,150.0,162,0,0,0.1785,223.496
224.5,150.0,147,0,0,0.146,224.49
225.5,150.0,148,0,0,0.11599999999999999,225.493
226.5,150.0,157,0,0,0.17049999999999998,226.504
227.5,150.0,156,0,0,0.08399999999999999,227.496
228.5,150.0,161,0,0,0.064,228.5
229.5,150.0,145,0,0,0.0695,229.501
230.5,150.0,147,0,0,0.086,230.493
231.5,150.0,150,0,0,0.0815,231.496
232.5,150.0,150,0,0,0.0675,232.493
233.5,150.0,153,0,0,0.0675,233.505
234.5,150.0,147,0,0,0.065,234.492
235.5,150.0,152,0,0,0.086,235.499
236.5,150.0,155,0,0,0.0725,236.496
237.5,150.0,140,0,0,0.0685,237.5
238.5,150.0,158,0,0,0.0915,238.504
239.5,150.0,149,0,0,0.0775,239.505
240.5,150.0,143,0,0,0.1305,240.489
241.5,150.0,159,0,0,0.084,241.495
242.5,150.0,144,0,0,0.091,242.496
243.5,150.0,158,0,0,0.0805,243.496
244.5,150.0,148,0,0,0.067,244.5
245.5,150.0,144,0,0,0.08399999999999999,245.495
246.5,150.0,158,0,0,0.064,246.499
247.5,150.0,143,0,0,0.058,247.5
248.5,150.0,160,0,0,0.075,248.5
249.5,150.0,140,0,0,0.119,249.492
250.5,150.0,157,0,0,0.0765,250.497
251.5,150.0,145,0,0,0.041999999999999996,251.504
252.5,150.0,148,0,0,0.0795,252.501
253.5,150.0,141,0,0,0.087,253.494
254.5,150.0,145,0,0,0.11699999999999999,254.494
255.5,150.0,171,0,0,0.128,255.497
256.5,150.0,148,0,0,0.0605,256.488
257.5,150.0,152,0,0,0.053,257.505
258.5,150.0,147,0,0,0.0545,258.503
259.5,150.0,158,0,0,0.0545,259.495
260.5,150.0,144,0,0,0.0615,260.495
261.5,150.0,129,0,0,0.08549999999999999,261.497
262.5,150.0,175,0,0,0.13,262.493
263.5,150.0,147,0,0,0.059,263.501
264.5,150.0,153,0,0,0.047,264.497
265.5,150.0,147,0,0,0.065,265.492
266.5,150.0,151,0,0,0.0515,266.504
267.5,150.0,146,0,0,0.0485,267.495
268.5,150.0,135,0,0,0.044,268.5
269.5,150.0,172,0,0,0.14150000000000001,269.488
270.5,150.0,148,0,0,0.0555,270.495
271.5,150.0,149,0,0,0.0535,271.509
272.5,150.0,143,0,0,0.077,272.504
273.5,150.0,146,0,0,0.093,273.497
274.5,150.0,149,0,0,0.11549999999999999,274.5
275.5,150.0,164,0,0,0.0655,275.505
276.5,150.0,144,0,0,0.0445,276.496
277.5,150.0,154,0,0,0.0625,277.496
278.5,150.0,157,0,0,0.051000000000000004,278.503
279.5,150.0,146,0,0,0.056999999999999995,279.499
280.5,150.0,151,0,0,0.054,280.496
281.5,150.0,150,0,0,0.042499999999999996,281.5
282.5,150.0,137,0,0,0.052500000000000005,282.5
283.5,150.0,162,0,0,0.0675,283.499
284.5,150.0,150,0,0,0.040499999999999994,284.493
285.5,150.0,150,0,0,0.0385,285.507
286.5,150.0,140,0,0,0.046,286.498
287.5,150.0,163,0,0,0.059500000000000004,287.505
288.5,150.0,147,0,0,0.041499999999999995,288.507
289.5,150.0,149,0,0,0.042499999999999996,289.492
290.5,150.0,155,0,0,0.0415,290.499
291.5,150.0,147,0,0,0.041999999999999996,291.499
292.5,150.0,140,0,0,0.0515,292.518
293.5,150.0,160,0,0,0.066,293.498
294.5,150.0,139,0,0,0.043,294.506
295.5,150.0,158,0,0,0.0865,295.491
296.5,150.0,150,0,0,0.039,296.513
297.5,150.0,154,0,0,0.0365,297.494
298.5,150.0,150,0,0,0.0335,298.496
299.5,150.0,146,0,0,0.0405,299.494
300.5,0.0,4,0,0,0.044,300.5
